cargo_id,record_id,ship_name,origin_port,origin_latitude,origin_longitude,destination_port,destination_latitude,destination_longitude,arrival_year,arrival_month,arrival_day,commodity,quantity,unit,merchant,source_file,line_number,raw_cargo_segment
65760,26307,Urda,Drammen,59.7478785493119,10.1840215950051,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,battens,,,Simson and Mason,18810430p.275_p001.txt,159,"62,929 staves, 17 fms. firewood-J. H. Douglas & Co. 1,374 battens-Simson & Mason"
65761,26307,Urda,Drammen,59.7478785493119,10.1840215950051,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,battens,,,R. Coltart and Co,18810430p.275_p001.txt,159,"9,663 battens-R. Coltart & Co."
65762,26307,Urda,Drammen,59.7478785493119,10.1840215950051,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,battens,,,R. H. Dahl and Co,18810430p.275_p001.txt,159,66 stds. battens-R. H. Dahl & Co.
65763,26308,Lestri Promo,Pensacola,30.4172348803734,-87.2103635449219,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,deals,,,,18810430p.275_p001.txt,160,"657 pcs. timber, 289 deals"
65764,26309,Rhine,Leghorn,,,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,walnut planks,,,,18810430p.275_p001.txt,161,215 walnut planks
65765,26310,Campbell,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,bls staves-h tate,,,Bradley and Currier,18810430p.275_p001.txt,162,"3,531 bls. staves-H. Tate & Sons 729 doors, 36 bls. mouldings-Bradley & Currier"
65766,26310,Campbell,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,doors,,,Bradley and Currier,18810430p.275_p001.txt,162,"3,531 bls. staves-H. Tate & Sons 729 doors, 36 bls. mouldings-Bradley & Currier"
65767,26310,Campbell,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,bls mouldings,,,Bradley and Currier,18810430p.275_p001.txt,162,"3,531 bls. staves-H. Tate & Sons 729 doors, 36 bls. mouldings-Bradley & Currier"
65768,26310,Campbell,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,bls lumber,,,H. Tate & Sons,18810430p.275_p001.txt,162,"176 bls. lumber, 248 bls. scantling-Order"
65769,26310,Campbell,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,bls scantling,,,H. Tate & Sons,18810430p.275_p001.txt,162,"176 bls. lumber, 248 bls. scantling-Order"
65770,26311,Mona,Copenhagen,55.6759914022238,12.5675600000001,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,oak staves,,,Fowler,18810430p.275_p001.txt,163,"1,785 oak staves-Fowler"
65771,26312,Milanese,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,coils hoops,,,H. Tate,18810430p.275_p001.txt,164,"7,733 coils hoops, 1,750 bls. staves, 224 bls. headings-H. Tate & Sons"
65772,26312,Milanese,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,bls staves,,,H. Tate,18810430p.275_p001.txt,164,"7,733 coils hoops, 1,750 bls. staves, 224 bls. headings-H. Tate & Sons"
65773,26312,Milanese,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,bls headings,,,H. Tate,18810430p.275_p001.txt,164,"7,733 coils hoops, 1,750 bls. staves, 224 bls. headings-H. Tate & Sons"
65774,26313,Swift,Le Havre,,,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,planks wood,,,,18810430p.275_p001.txt,165,370 planks wood
65775,26314,Indus,Marseilles,43.2969388411835,5.38110013867459,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,blocks wood-national steamship,,,Brandenburg,18810430p.275_p001.txt,166,168 blocks wood-National Steamship Co. 180 pkgs. wood-Brandenburg
65776,26314,Indus,Marseilles,43.2969388411835,5.38110013867459,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,wood,,,Brandenburg,18810430p.275_p001.txt,166,168 blocks wood-National Steamship Co. 180 pkgs. wood-Brandenburg
65777,26314,Indus,Marseilles,43.2969388411835,5.38110013867459,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,wood,,,G. Sain,18810430p.275_p001.txt,166,44 pkgs. wood-G. Sain
65778,26314,Indus,Marseilles,43.2969388411835,5.38110013867459,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,wood,,,H. Carey,18810430p.275_p001.txt,166,12 pkgs. wood-H. Carey
65779,26314,Indus,Marseilles,43.2969388411835,5.38110013867459,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,olivewood,,,Gardner,18810430p.275_p001.txt,166,57 pkgs. olivewood-Gardner
65780,26314,Indus,Marseilles,43.2969388411835,5.38110013867459,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,pieces,,,National Steamship Co.,18810430p.275_p001.txt,166,"32 pcs., 126 pkgs. wood-Order"
65781,26314,Indus,Marseilles,43.2969388411835,5.38110013867459,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,wood,,,National Steamship Co.,18810430p.275_p001.txt,166,"32 pcs., 126 pkgs. wood-Order"
65782,26315,Hunter,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,staves-simson,,,H. Tate,18810430p.275_p001.txt,167,"1,620 staves-Simson & Mason 253 bls. headings-H. Tate & Sons"
65783,26315,Hunter,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,mason bls headings,,,H. Tate,18810430p.275_p001.txt,167,"1,620 staves-Simson & Mason 253 bls. headings-H. Tate & Sons"
65784,26315,Hunter,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,bls staves,,,Simson & Mason,18810430p.275_p001.txt,167,"1,377 bls. staves, 6,155 bls. hoops-Order"
65785,26315,Hunter,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,bls hoops,,,Simson & Mason,18810430p.275_p001.txt,167,"1,377 bls. staves, 6,155 bls. hoops-Order"
65786,26316,Dunbar Castle,Brisbane,,,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,myall lumber,,,,18810430p.275_p001.txt,168,197 logs myall lumber
65787,26317,Ahkera,Pensacola,30.4172348803734,-87.2103635449219,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,deals,,,,18810430p.275_p001.txt,169,"837 pcs. timber, 435 deals"
65788,26318,Albina,Cienfuegos,,,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,mahogany,,,"Kleinwort, Cohen, and Co",18810430p.275_p001.txt,170,"869 pcs. mahogany-Kleinwort, Cohen, & Co."
65789,26319,Anna Delius,Christiania,59.9127593309038,10.7460535835705,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,deals,,,"With, Webster, and Co",18810430p.275_p001.txt,171,"47,017 deals, 5 fms. firewood-With, Webster, & Co."
65790,26319,Anna Delius,Christiania,59.9127593309038,10.7460535835705,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,firewood,,,"With, Webster, and Co",18810430p.275_p001.txt,171,"47,017 deals, 5 fms. firewood-With, Webster, & Co."
65791,26320,Carl Imenes,Belize,17.505,-88.196,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,fantails,,,C. Anderson and Co,18810430p.275_p001.txt,172,"20 fantails, 197 logs mahogany-D. Harrison 2 fantails, 81 logs, 2 slabs mahogany, 6 logs cedar, 70 t. logwood, 1 t. rose"
65792,26320,Carl Imenes,Belize,17.505,-88.196,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,logs mahogany-d harrison,,,C. Anderson and Co,18810430p.275_p001.txt,172,"20 fantails, 197 logs mahogany-D. Harrison 2 fantails, 81 logs, 2 slabs mahogany, 6 logs cedar, 70 t. logwood, 1 t. rose"
65793,26320,Carl Imenes,Belize,17.505,-88.196,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,logs,,,C. Anderson and Co,18810430p.275_p001.txt,172,"20 fantails, 197 logs mahogany-D. Harrison 2 fantails, 81 logs, 2 slabs mahogany, 6 logs cedar, 70 t. logwood, 1 t. rose"
65794,26320,Carl Imenes,Belize,17.505,-88.196,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,slabs mahogany,,,C. Anderson and Co,18810430p.275_p001.txt,172,"20 fantails, 197 logs mahogany-D. Harrison 2 fantails, 81 logs, 2 slabs mahogany, 6 logs cedar, 70 t. logwood, 1 t. rose"
65795,26320,Carl Imenes,Belize,17.505,-88.196,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,cedar,,,C. Anderson and Co,18810430p.275_p001.txt,172,"20 fantails, 197 logs mahogany-D. Harrison 2 fantails, 81 logs, 2 slabs mahogany, 6 logs cedar, 70 t. logwood, 1 t. rose"
65796,26320,Carl Imenes,Belize,17.505,-88.196,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,t logwood,,,C. Anderson and Co,18810430p.275_p001.txt,172,"20 fantails, 197 logs mahogany-D. Harrison 2 fantails, 81 logs, 2 slabs mahogany, 6 logs cedar, 70 t. logwood, 1 t. rose"
65797,26320,Carl Imenes,Belize,17.505,-88.196,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,t rosewood,,,C. Anderson and Co,18810430p.275_p001.txt,172,"20 fantails, 197 logs mahogany-D. Harrison 2 fantails, 81 logs, 2 slabs mahogany, 6 logs cedar, 70 t. logwood, 1 t. rose"
65798,26321,Terven,Minatitlan,17.979,-94.549,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,mahogany,,,Watson and Co,18810430p.275_p001.txt,173,"345 logs mahogany, 25 log ends-Watson & Co."
65799,26321,Terven,Minatitlan,17.979,-94.549,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,ends,,,Watson and Co,18810430p.275_p001.txt,173,"345 logs mahogany, 25 log ends-Watson & Co."
65800,26322,Marion,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,doors-w h jenkins,,,W. H. Jenkins & Son,18810430p.275_p001.txt,174,"2,708 doors-W. H. Jenkins & Son 325 poles-Order"
65801,26322,Marion,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,poles,,,W. H. Jenkins & Son,18810430p.275_p001.txt,174,"2,708 doors-W. H. Jenkins & Son 325 poles-Order"
65802,26323,Ida,Danzig,54.3532540815076,18.6510183386231,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,staves,,,H. and R. Fowler,18810430p.275_p001.txt,175,"33,868 staves-H. & R. Fowler"
65803,26324,Bertha,St. Mary's,,,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,deals,,,J. Smith and Co,18810430p.275_p001.txt,176,"10,681 deals, 1,717 pcs. timber-J. Smith & Co."
65804,26325,Herman Becker,Minatitlan,17.979,-94.549,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,mahogany,,,Uhthoff and Co,18810430p.275_p001.txt,177,"533 logs mahogany, 15 log ends-Uhthoff & Co."
65805,26325,Herman Becker,Minatitlan,17.979,-94.549,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,ends,,,Uhthoff and Co,18810430p.275_p001.txt,177,"533 logs mahogany, 15 log ends-Uhthoff & Co."
65806,26326,Fox,Minatitlan,17.979,-94.549,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,ends,,,Master,18810430p.275_p001.txt,178,"27 log ends, 479 logs mahogany, 27 pcs. fustic-Skelton & Schofield 3 logs mahogany, quantity battens-Master"
65807,26326,Fox,Minatitlan,17.979,-94.549,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,mahogany,,,Master,18810430p.275_p001.txt,178,"27 log ends, 479 logs mahogany, 27 pcs. fustic-Skelton & Schofield 3 logs mahogany, quantity battens-Master"
65808,26326,Fox,Minatitlan,17.979,-94.549,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,fustic-skelton,,,Master,18810430p.275_p001.txt,178,"27 log ends, 479 logs mahogany, 27 pcs. fustic-Skelton & Schofield 3 logs mahogany, quantity battens-Master"
65809,26326,Fox,Minatitlan,17.979,-94.549,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,schofield logs mahogany,,,Master,18810430p.275_p001.txt,178,"27 log ends, 479 logs mahogany, 27 pcs. fustic-Skelton & Schofield 3 logs mahogany, quantity battens-Master"
65810,26326,Fox,Minatitlan,17.979,-94.549,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,quantity battens,,,Master,18810430p.275_p001.txt,178,"27 log ends, 479 logs mahogany, 27 pcs. fustic-Skelton & Schofield 3 logs mahogany, quantity battens-Master"
65811,26327,Tobique,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,bls mouldings,,,"Holland, Mcconnell",18810430p.275_p001.txt,179,"604 bls. mouldings, 7 bls. balusters, 1,231 doors-Holland, McConnell"
65812,26327,Tobique,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,bls balusters,,,"Holland, Mcconnell",18810430p.275_p001.txt,179,"604 bls. mouldings, 7 bls. balusters, 1,231 doors-Holland, McConnell"
65813,26327,Tobique,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,doors,,,"Holland, Mcconnell",18810430p.275_p001.txt,179,"604 bls. mouldings, 7 bls. balusters, 1,231 doors-Holland, McConnell"
65814,26328,Roslin Castle,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,bls,,,"Holland, McConnell, & Co.",18810430p.275_p001.txt,180,"11 bls., 5,270 doors, 38 boxes, 1,892 bls. mouldings, 11 boxes balusters, 269 pcs. walnut-Holland, McConnell, & Co. 1,41"
65815,26328,Roslin Castle,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,doors,,,"Holland, McConnell, & Co.",18810430p.275_p001.txt,180,"11 bls., 5,270 doors, 38 boxes, 1,892 bls. mouldings, 11 boxes balusters, 269 pcs. walnut-Holland, McConnell, & Co. 1,41"
65816,26328,Roslin Castle,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,bls mouldings,,,"Holland, McConnell, & Co.",18810430p.275_p001.txt,180,"11 bls., 5,270 doors, 38 boxes, 1,892 bls. mouldings, 11 boxes balusters, 269 pcs. walnut-Holland, McConnell, & Co. 1,41"
65817,26328,Roslin Castle,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,balusters,,,"Holland, McConnell, & Co.",18810430p.275_p001.txt,180,"11 bls., 5,270 doors, 38 boxes, 1,892 bls. mouldings, 11 boxes balusters, 269 pcs. walnut-Holland, McConnell, & Co. 1,41"
65818,26328,Roslin Castle,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,walnut-holland,,,"Holland, McConnell, & Co.",18810430p.275_p001.txt,180,"11 bls., 5,270 doors, 38 boxes, 1,892 bls. mouldings, 11 boxes balusters, 269 pcs. walnut-Holland, McConnell, & Co. 1,41"
65819,26328,Roslin Castle,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,mcconnell,,,"Holland, McConnell, & Co.",18810430p.275_p001.txt,180,"11 bls., 5,270 doors, 38 boxes, 1,892 bls. mouldings, 11 boxes balusters, 269 pcs. walnut-Holland, McConnell, & Co. 1,41"
65820,26328,Roslin Castle,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,staves,,,"Holland, McConnell, & Co.",18810430p.275_p001.txt,180,"11 bls., 5,270 doors, 38 boxes, 1,892 bls. mouldings, 11 boxes balusters, 269 pcs. walnut-Holland, McConnell, & Co. 1,41"
65821,26329,Fjeldgutten,Kragero,58.8663222461009,9.39912854232773,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,staves,,,Duus Brown and Co,18810430p.275_p001.txt,181,"403,000 staves-Duus Brown & Co."
65822,26330,Cameo,Christiania,59.9127593309038,10.7460535835705,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,battens,,,Churchill and Sim,18810430p.275_p002.txt,3,"4,020 battens, 20,370 planed boards-With, Webster, & Co. 9,590 battens-Churchill & Sim"
65823,26330,Cameo,Christiania,59.9127593309038,10.7460535835705,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,planed boards-with,,,Churchill and Sim,18810430p.275_p002.txt,3,"4,020 battens, 20,370 planed boards-With, Webster, & Co. 9,590 battens-Churchill & Sim"
65824,26331,Sverre,Fredrikstad,59.2139821431688,10.9357039213349,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,firewood-duus brown,,,F. Brissemann and Co,18810430p.275_p002.txt,4,"31 fms. firewood-Duus Brown & Co. 113,298 boards-F. Brissemann & Co."
65825,26331,Sverre,Fredrikstad,59.2139821431688,10.9357039213349,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,boards,,,F. Brissemann and Co,18810430p.275_p002.txt,4,"31 fms. firewood-Duus Brown & Co. 113,298 boards-F. Brissemann & Co."
65826,26331,Sverre,Fredrikstad,59.2139821431688,10.9357039213349,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,doors,,,H. Atkinson and Co,18810430p.275_p002.txt,4,"55 doors, 192 bdls. mouldings-H. Atkinson & Co."
65827,26331,Sverre,Fredrikstad,59.2139821431688,10.9357039213349,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,mouldings,,,H. Atkinson and Co,18810430p.275_p002.txt,4,"55 doors, 192 bdls. mouldings-H. Atkinson & Co."
65828,26331,Sverre,Fredrikstad,59.2139821431688,10.9357039213349,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,spars,,,Master,18810430p.275_p002.txt,4,"9 spars, 300 boards-Master"
65829,26331,Sverre,Fredrikstad,59.2139821431688,10.9357039213349,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,boards,,,Master,18810430p.275_p002.txt,4,"9 spars, 300 boards-Master"
65880,26369,Pelton,Riga,56.9520033661236,24.1136539340975,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,sleepers,,,,18810528p.336_p001.txt,112,"7,910 sleepers"
65881,26370,Keronla,Riga,56.9520033661236,24.1136539340975,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,staves,,,sleepers-Order,18810528p.336_p001.txt,113,"1,000 staves, 12,714 sleepers, 1,098 half-sleepers-Order"
65882,26370,Keronla,Riga,56.9520033661236,24.1136539340975,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,sleepers,,,sleepers-Order,18810528p.336_p001.txt,113,"1,000 staves, 12,714 sleepers, 1,098 half-sleepers-Order"
65883,26370,Keronla,Riga,56.9520033661236,24.1136539340975,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,half-sleepers,,,sleepers-Order,18810528p.336_p001.txt,113,"1,000 staves, 12,714 sleepers, 1,098 half-sleepers-Order"
65884,26371,Risoer,Pensacola,30.4172348803734,-87.2103635449219,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,deals,,,,18810528p.336_p001.txt,114,"3,821 deals"
65885,26372,Argyle,Danzig,54.3532540815076,18.6510183386231,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,sleepers,,,sleepers-Order,18810528p.336_p001.txt,116,"8,490 sleepers, 3,109 half-sleepers-Order"
65886,26372,Argyle,Danzig,54.3532540815076,18.6510183386231,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,half-sleepers,,,sleepers-Order,18810528p.336_p001.txt,116,"8,490 sleepers, 3,109 half-sleepers-Order"
65887,26373,Kelso,Riga,56.9520033661236,24.1136539340975,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,lathwood,,,J. Langford,18810528p.336_p001.txt,117,19 fms. lathwood-J. Langford
65888,26374,Alliance,Brussels,,,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,t wood,,,,18810528p.336_p001.txt,119,50 t. wood
65889,26375,Ferrara,Riga,56.9520033661236,24.1136539340975,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,sleepers,,,sleepers-Order,18810528p.336_p001.txt,120,"11,273 sleepers, 1,374 half-sleepers-Order"
65890,26375,Ferrara,Riga,56.9520033661236,24.1136539340975,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,half-sleepers,,,sleepers-Order,18810528p.336_p001.txt,120,"11,273 sleepers, 1,374 half-sleepers-Order"
65891,26376,Oberon,Danzig,54.3532540815076,18.6510183386231,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,ends,,,,18810528p.336_p001.txt,121,"939 log ends, 6,660 staves"
65892,26376,Oberon,Danzig,54.3532540815076,18.6510183386231,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,staves,,,,18810528p.336_p001.txt,121,"939 log ends, 6,660 staves"
65893,26377,Freundschaft,Klaipeda,55.71722,21.12861,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,staves,,,,18810528p.336_p001.txt,122,"920 pcs. timber, 10,566 staves"
65894,26378,Govino,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,walnut logs,,,,18810528p.336_p001.txt,124,33 walnut logs
65895,26379,Anna,Danzig,54.3532540815076,18.6510183386231,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,deals,,,,18810528p.336_p001.txt,126,"723 logs timber, 617 deals, 8,825 staves"
65896,26379,Anna,Danzig,54.3532540815076,18.6510183386231,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,staves,,,,18810528p.336_p001.txt,126,"723 logs timber, 617 deals, 8,825 staves"
65897,26380,Capella,Hamburg,53.5381947874472,9.96457836097262,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,wood,,,Campbell and Swainston,18810528p.336_p001.txt,127,948 bdls. wood-Campbell & Swainston
65898,26381,Olbers,Danzig,54.3532540815076,18.6510183386231,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,ends,,,,18810528p.336_p001.txt,128,"939 log ends, 6,660 staves"
65899,26381,Olbers,Danzig,54.3532540815076,18.6510183386231,LONDON,51.5073509000001,-0.127758299999982,1881.0,Mar,23.0,staves,,,,18810528p.336_p001.txt,128,"939 log ends, 6,660 staves"
