origin_port,origin_latitude,origin_longitude,destination_port,destination_latitude,destination_longitude,ship_count
Pitea,65.3204766227601,21.4732333544922,TRURO,50.2631950000001,-5.05104099999994,2
Pont L'Abbe,47.8669475215717,-4.22393999999999,DUBLIN,53.346388727,-6.21662037199997,2
Narva,59.3746677001451,28.204279206543,Berwick-upon-Tweed,55.7702420000001,-2.00539499999996,2
Narva,59.3746677001451,28.204279206543,ALLOA,56.1163031824617,-3.79518671321335,2
Narva,59.3746677001451,28.204279206543,ABERDEEN,57.1453346208669,-2.10306332275388,2
Nantes,47.2175117591258,-1.54816765075694,WICK,58.4430600485415,-3.09285166137693,2
Arendal,58.4701420246829,8.7584524351543,Queenborough,51.416139674537,0.742809298858174,2
Nantes,47.2175117591258,-1.54816765075694,WEXFORD,52.3386830540001,-6.45647567999993,2
Västervik (Westerwik),57.7578248725028,16.6446077941132,KIRKCALDY,56.109236880424,-3.16149504760739,2
Nantes,47.2175117591258,-1.54816765075694,TROON,55.5444127055824,-4.67361271972649,2
Västervik (Westerwik),57.7578248725028,16.6446077941132,FLEETWOOD,53.9154477593217,-3.01331410565124,2
Nordmaling,63.5705218590195,19.4984000634764,GREENOCK,55.9505077629267,-4.75971798437838,2
Nordmaling,63.5705218590195,19.4984000634764,Purfleet,51.48,0.25,2
Norfolk,36.8507,-76.2859,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,2
Norfolk,36.8507,-76.2859,DUBLIN,53.346388727,-6.21662037199997,2
Newport News,36.9667,-76.4167,Lynn (King's Lynn),52.7516798,0.402296300000103,2
Newport News,36.9667,-76.4167,NEWPORT,51.584151,-2.99766399999993,2
Nantes,47.2175117591258,-1.54816765075694,NEWRY,54.1483756060001,-6.32235385399997,2
Narva,59.3746677001451,28.204279206543,LimerickL,52.660797938,-8.63965508699994,2
Västervik (Westerwik),57.7578248725028,16.6446077941132,DOVER,51.1278758,1.31340270000004,2
Narva,59.3746677001451,28.204279206543,HULL,53.7456708999999,-0.336741299999971,2
Bergkvara,56.3939904601259,16.0666587460329,FLEETWOOD,53.9154477593217,-3.01331410565124,2
Nantes,47.2175117591258,-1.54816765075694,Tilbury Docks,51.454605122463,0.346938878173947,2
Attu,60.178,22.336,Tyne Ports,55.0179189721861,-1.42556335449211,2
Audierne,48.023729915953,-4.53988708465567,POOLE,50.7150500000001,-1.98724800000002,2
Narva,59.3746677001451,28.204279206543,WICK,58.4430600485415,-3.09285166137693,2
Ventspils,57.4,21.5333,Milford Haven,51.7143060000001,-5.04269709999988,2
Narva,59.3746677001451,28.204279206543,WEXFORD,52.3386830540001,-6.45647567999993,2
New York,40.713197770232,-74.0078266455077,GALWAY,53.269014434,-9.04777257699993,2
New Orleans,29.9530336254134,-90.0763767089845,TRURO,50.2631950000001,-5.05104099999994,2
New York,40.713197770232,-74.0078266455077,ARDROSSAN,55.6481390173549,-4.80960840777251,2
Nederkalix,65.8542330207744,23.13253,INVERNESS,57.4827277738256,-4.22737025390621,2
New York,40.713197770232,-74.0078266455077,AVONMOUTH DOCK,51.501958264588,-2.70636874389645,2
Attu,60.178,22.336,FLEETWOOD,53.9154477593217,-3.01331410565124,2
Auray,47.6667153763157,-2.98168918518064,Tyne Ports,55.0179189721861,-1.42556335449211,2
Baltimore,39.2909022702315,-76.6096033227539,DOVER,51.1278758,1.31340270000004,2
Bahia,-12.955,-38.505,INVERNESS,57.4827277738256,-4.22737025390621,2
Porsgrund,59.1429922168333,9.65712996826176,LEITH,55.9765554947196,-3.16607291534422,2
Porsgrund,59.1429922168333,9.65712996826176,PENZANCE,50.118798,-5.53759199999996,2
Baltimore,39.2909022702315,-76.6096033227539,FOWEY,50.3349900000001,-4.63652499999995,2
Porsgrund,59.1429922168333,9.65712996826176,SURREY COMMERCIAL DOCKS,51.4970097932452,-0.0483259357263694,2
Porsgrund,59.1429922168333,9.65712996826176,SCARBOROUGH,54.283113,-0.399751999999978,2
Ventspils,57.4,21.5333,IRVINE,55.618333779517,-4.65659498413083,2
Ventspils,57.4,21.5333,Lerwick,60.155,-1.145,2
Ventspils,57.4,21.5333,LimerickL,52.660797938,-8.63965508699994,2
Auray,47.6667153763157,-2.98168918518064,TROON,55.5444127055824,-4.67361271972649,2
Attu,60.178,22.336,GOOLE,53.7029410000001,-0.876380999999981,2
Arendal,58.4701420246829,8.7584524351543,TROON,55.5444127055824,-4.67361271972649,2
Asbacka,61.2829913625468,17.1488198280335,GRIMSBY,53.5674710000001,-0.0807839999998805,2
Newcastle,47.0806570422285,-65.456746677246,BRISTOL,51.4545130000001,-2.58790999999997,2
Newcastle,47.0806570422285,-65.456746677246,Tyne Ports,55.0179189721861,-1.42556335449211,2
Newport,51.584151,-2.99766399999993,BRISTOL,51.4545130000001,-2.58790999999997,2
New York,40.713197770232,-74.0078266455077,PLYMOUTH,50.3754565,-4.14265649999993,2
Port Launay,48.2167586077636,-4.06705623809807,GRIMSBY,53.5674710000001,-0.0807839999998805,2
Porsgrund,59.1429922168333,9.65712996826176,WOODBRIDGE,52.095481,1.31257099999993,2
Porsgrund,59.1429922168333,9.65712996826176,WELLS,54.983048797171,-1.4063721970826,2
Nederkalix,65.8542330207744,23.13253,EXETER,50.7184120000001,-3.53389899999991,2
Attu,60.178,22.336,IPSWICH,52.056736,1.14822000000004,2
Ventspils,57.4,21.5333,RUNCORN,53.3420780000001,-2.72967299999999,2
Ventspils,57.4,21.5333,Surrey Commercial Docks,51.4970097932452,-0.0483259357263694,2
Ventspils,57.4,21.5333,TROON,55.5444127055824,-4.67361271972649,2
Ventspils,57.4,21.5333,YARMOUTH,50.7066653578368,-1.50013614288336,2
Vannes,47.6581346492864,-2.75984999999963,Tyne Ports,55.0179189721861,-1.42556335449211,2
Villagarcia,42.5919624599263,-8.76473999999991,Berwick-upon-Tweed,55.7702420000001,-2.00539499999996,2
Vannes,47.6581346492864,-2.75984999999963,TROON,55.5444127055824,-4.67361271972649,2
New York,40.713197770232,-74.0078266455077,Middlesbrough,54.5742270000001,-1.23495600000001,2
Baltimore,39.2909022702315,-76.6096033227539,Stockton-on-Tees,54.5704551000001,-1.32898209999991,2
Auray,47.6667153763157,-2.98168918518064,NEWRY,54.1483756060001,-6.32235385399997,2
Baltimore,39.2909022702315,-76.6096033227539,Skibbereen,51.5486,-9.2636,2
Porsgrund,59.1429922168333,9.65712996826176,FLEETWOOD,53.9154477593217,-3.01331410565124,2
Onega,63.9004661241536,38.102155343628,NEWRY,54.1483756060001,-6.32235385399997,2
Musquash,45.193570388325,-66.3216622274776,LONDON,51.5073509000001,-0.127758299999982,2
Ornskjoldsvik,63.2893408522372,18.720338338623,COLCHESTER,51.895927,0.891874000000087,2
Musquash,45.193570388325,-66.3216622274776,GREENOCK,55.9505077629267,-4.75971798437838,2
Ornskjoldsvik,63.2893408522372,18.720338338623,COWES,50.7627850000001,-1.30053299999997,2
Ornskjoldsvik,63.2893408522372,18.720338338623,DOVER,51.1278758,1.31340270000004,2
Musquash,45.193570388325,-66.3216622274776,FOWEY,50.3349900000001,-4.63652499999995,2
Philadelphia,39.9521191086056,-75.16218,FLEETWOOD,53.9154477593217,-3.01331410565124,2
Muros,42.7744,-9.0575,CARDIFF,51.4815810000001,-3.17908999999992,2
Onega,63.9004661241536,38.102155343628,Deptford,51.478,-0.0265,2
Port Royal,32.3741817929819,-80.6924161419089,TROON,55.5444127055824,-4.67361271972649,2
Archangel,64.5412075020308,40.5439866455079,AVONMOUTH DOCK,51.501958264588,-2.70636874389645,2
Archangel,64.5412075020308,40.5439866455079,Cliffe,51.4619,0.4975,2
Archangel,64.5412075020308,40.5439866455079,CORK,51.9014959520001,-8.44685895399994,2
Pugwash,45.8507,-63.66,NEWRY,54.1483756060001,-6.32235385399997,2
Philadelphia,39.9521191086056,-75.16218,NEWPORT,51.584151,-2.99766399999993,2
Philadelphia,39.9521191086056,-75.16218,POOLE,50.7150500000001,-1.98724800000002,2
Pugwash,45.8507,-63.66,Lynn (King's Lynn),52.7516798,0.402296300000103,2
Warberg,57.1079632042745,12.2489241693117,GOOLE,53.7029410000001,-0.876380999999981,2
Odessa,46.4758177004446,30.7419165185547,GOOLE,53.7029410000001,-0.876380999999981,2
Pugwash,45.8507,-63.66,GRIMSBY,53.5674710000001,-0.0807839999998805,2
Nyhamn,56.2500370697488,12.5332656269837,Tilbury Docks,51.454605122463,0.346938878173947,2
Onega,63.9004661241536,38.102155343628,EXETER,50.7184120000001,-3.53389899999991,2
Apalachicola,29.7254924870406,-84.9870314576721,NEWRY,54.1483756060001,-6.32235385399997,2
Apalachicola,29.7254924870406,-84.9870314576721,SLIGO,54.277488562,-8.48034919799994,2
Apalachicola,29.7254924870406,-84.9870314576721,Tilbury Docks,51.454605122463,0.346938878173947,2
Apalachicola,29.7254924870406,-84.9870314576721,TROON,55.5444127055824,-4.67361271972649,2
Pernau,58.386,24.497,GREENOCK,55.9505077629267,-4.75971798437838,2
Pernau,58.386,24.497,INVERNESS,57.4827277738256,-4.22737025390621,2
Pernau,58.386,24.497,POOLE,50.7150500000001,-1.98724800000002,2
Pernau,58.386,24.497,TRURO,50.2631950000001,-5.05104099999994,2
Ornskjoldsvik,63.2893408522372,18.720338338623,WICK,58.4430600485415,-3.09285166137693,2
Batvik,60.0919757111263,24.3585612539673,DUNDEE,56.4612028818325,-2.96765932817017,2
Oscarshamn,57.2700755313257,16.4433368359375,CORK,51.9014959520001,-8.44685895399994,2
Moulmein,16.4918180331966,97.6253883386231,Stockton-on-Tees,54.5704551000001,-1.32898209999991,2
Pernoviken,60.4171759509122,26.0333627944963,FLEETWOOD,53.9154477593217,-3.01331410565124,2
Pernoviken,60.4171759509122,26.0333627944963,GOOLE,53.7029410000001,-0.876380999999981,2
Ornskjoldsvik,63.2893408522372,18.720338338623,FOWEY,50.3349900000001,-4.63652499999995,2
Archangel,64.5412075020308,40.5439866455079,Deptford,51.478,-0.0265,2
Munksund,65.2833139515989,21.4832870846559,Surrey Commercial Docks,51.4970097932452,-0.0483259357263694,2
Munksund,65.2833139515989,21.4832870846559,NEWPORT,51.584151,-2.99766399999993,2
Warberg,57.1079632042745,12.2489241693117,SUNDERLAND,54.9068690000001,-1.38380099999989,2
Warberg,57.1079632042745,12.2489241693117,WEXFORD,52.3386830540001,-6.45647567999993,2
Wartsala,60.3395134478965,23.00428,Milford Haven,51.7143060000001,-5.04269709999988,2
Arcachon,44.6612922535177,-1.16703658203118,DUNDEE,56.4612028818325,-2.96765932817017,2
Ornskjoldsvik,63.2893408522372,18.720338338623,LimerickL,52.660797938,-8.63965508699994,2
Oscarshamn,57.2700755313257,16.4433368359375,DUBLIN,53.346388727,-6.21662037199997,2
Norrkoping,58.5882426577437,16.1906512890627,Milford Haven,51.7143060000001,-5.04269709999988,2
Arendal,58.4701420246829,8.7584524351543,Berwick-upon-Tweed,55.7702420000001,-2.00539499999996,2
Arendal,58.4701420246829,8.7584524351543,DOVER,51.1278758,1.31340270000004,2
Nantes,47.2175117591258,-1.54816765075694,CORK,51.9014959520001,-8.44685895399994,2
Norrkoping,58.5882426577437,16.1906512890627,Queenborough,51.416139674537,0.742809298858174,2
Vannes,47.6581346492864,-2.75984999999963,CORK,51.9014959520001,-8.44685895399994,2
Norrkoping,58.5882426577437,16.1906512890627,RUNCORN,53.3420780000001,-2.72967299999999,2
Norrkoping,58.5882426577437,16.1906512890627,Stockton-on-Tees,54.5704551000001,-1.32898209999991,2
Norrkoping,58.5882426577437,16.1906512890627,SUNDERLAND,54.9068690000001,-1.38380099999989,2
Norrkoping,58.5882426577437,16.1906512890627,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,2
Pugwash,45.8507,-63.66,DUBLIN,53.346388727,-6.21662037199997,2
Norrkoping,58.5882426577437,16.1906512890627,INVERNESS,57.4827277738256,-4.22737025390621,2
Pitea,65.3204766227601,21.4732333544922,MALDON,51.7318050000001,0.671448000000169,2
Pitea,65.3204766227601,21.4732333544922,NEWHAVEN,50.79307,0.0455740000000446,2
Bangkok,13.753370634814,100.504808542328,Barrow-in-Furness,54.1089670000001,-3.21889399999998,2
Bathurst,47.6166891460061,-65.6489329153442,INVERNESS,57.4827277738256,-4.22737025390621,2
Pitea,65.3204766227601,21.4732333544922,RYE,50.949708,0.737260000000049,2
Arendal,58.4701420246829,8.7584524351543,IRVINE,55.618333779517,-4.65659498413083,2
Arendal,58.4701420246829,8.7584524351543,LEITH,55.9765554947196,-3.16607291534422,2
Port Royal,32.3741817929819,-80.6924161419089,Tyne Ports,55.0179189721861,-1.42556335449211,2
Warberg,57.1079632042745,12.2489241693117,ABERDEEN,57.1453346208669,-2.10306332275388,2
Warberg,57.1079632042745,12.2489241693117,BLYTH,55.1354889326177,-1.52226629597336,2
Norrkoping,58.5882426577437,16.1906512890627,GREENOCK,55.9505077629267,-4.75971798437838,2
Odense,55.404056460821,10.3839135449219,LIVERPOOL,53.4083714,-2.99157259999998,2
Pugwash,45.8507,-63.66,CORK,51.9014959520001,-8.44685895399994,2
Bathurst,47.6166891460061,-65.6489329153442,DOVER,51.1278758,1.31340270000004,2
Archangel,64.5412075020308,40.5439866455079,NEWHAVEN,50.79307,0.0455740000000446,2
Bathurst,47.6166891460061,-65.6489329153442,Stockton-on-Tees,54.5704551000001,-1.32898209999991,2
Nyhamn,56.2500370697488,12.5332656269837,INVERNESS,57.4827277738256,-4.22737025390621,2
Bathurst,47.6166891460061,-65.6489329153442,Milford Haven,51.7143060000001,-5.04269709999988,2
Pillau,54.6553874966892,19.9103474006719,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,2
Bathurst,47.6166891460061,-65.6489329153442,LimerickL,52.660797938,-8.63965508699994,2
Vannes,47.6581346492864,-2.75984999999963,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,2
Pillau,54.6553874966892,19.9103474006719,BRISTOL,51.4545130000001,-2.58790999999997,2
Norrkoping,58.5882426577437,16.1906512890627,Lynn (King's Lynn),52.7516798,0.402296300000103,2
Pillau,54.6553874966892,19.9103474006719,GREENOCK,55.9505077629267,-4.75971798437838,2
Nantes,47.2175117591258,-1.54816765075694,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,2
Norrsundet,60.9310677954956,17.146086111145,BRISTOL,51.4545130000001,-2.58790999999997,2
Nantes,47.2175117591258,-1.54816765075694,Berwick-upon-Tweed,55.7702420000001,-2.00539499999996,2
Namsos,64.4680180714091,11.4939400000007,WICK,58.4430600485415,-3.09285166137693,2
Namsos,64.4680180714091,11.4939400000007,TILBURY DOCKS,51.454605122463,0.346938878173947,2
Namsos,64.4680180714091,11.4939400000007,Stockton-on-Tees,54.5704551000001,-1.32898209999991,2
Pillau,54.6553874966892,19.9103474006719,Tilbury Docks,51.454605122463,0.346938878173947,2
Namsos,64.4680180714091,11.4939400000007,NEWRY,54.1483756060001,-6.32235385399997,2
Portland,43.659190604866,-70.2568747685552,INVERNESS,57.4827277738256,-4.22737025390621,2
Pitea,65.3204766227601,21.4732333544922,FOWEY,50.3349900000001,-4.63652499999995,2
Pillau,54.6553874966892,19.9103474006719,Deptford,51.478,-0.0265,2
Savenas,64.6834236020729,21.2166270846558,Lynn (King's Lynn),52.7516798,0.402296300000103,2
Shediac,46.2201868321302,-64.5352616613769,CARDIFF,51.4815810000001,-3.17908999999992,2
Shediac,46.2201868321302,-64.5352616613769,DOVER,51.1278758,1.31340270000004,2
Shediac,46.2201868321302,-64.5352616613769,EXETER,50.7184120000001,-3.53389899999991,2
Hennebont,47.8025739476478,-3.27385166137653,Milford Haven,51.7143060000001,-5.04269709999988,2
Hernosand,62.6335551234768,17.9374935762681,BLYTH,55.1354889326177,-1.52226629597336,2
Helsingfors,60.1711933248246,24.9319799409551,TRURO,50.2631950000001,-5.05104099999994,2
Dieppe,49.93481,1.0919,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,2
Djupvik,63.4335524685563,7.86674510185239,LIVERPOOL,53.4083714,-2.99157259999998,2
Stettin,53.4252665374726,14.5555758306886,PETERHEAD,57.5065199884148,-1.79653335449211,2
Risoer,58.7177754400355,9.21217460846031,CARDIFF,51.4815810000001,-3.17908999999992,2
Stettin,53.4252665374726,14.5555758306886,ROCHESTER,51.3880000000001,0.506721000000084,2
Hennebont,47.8025739476478,-3.27385166137653,CORK,51.9014959520001,-8.44685895399994,2
Hennebont,47.8025739476478,-3.27385166137653,FLEETWOOD,53.9154477593217,-3.01331410565124,2
Hennebont,47.8025739476478,-3.27385166137653,GOOLE,53.7029410000001,-0.876380999999981,2
Shediac,46.2201868321302,-64.5352616613769,INVERNESS,57.4827277738256,-4.22737025390621,2
Shediac,46.2201868321302,-64.5352616613769,Lynn (King's Lynn),52.7516798,0.402296300000103,2
Helsingfors,60.1711933248246,24.9319799409551,SURREY COMMERCIAL DOCKS,51.4970097932452,-0.0483259357263694,2
Sheet Harbour,44.901,-62.507,EXETER,50.7184120000001,-3.53389899999991,2
Sheet Harbour,44.901,-62.507,FOWEY,50.3349900000001,-4.63652499999995,2
Sheet Harbour,44.901,-62.507,POOLE,50.7150500000001,-1.98724800000002,2
Stettin,53.4252665374726,14.5555758306886,PLYMOUTH,50.3754565,-4.14265649999993,2
Hernosand,62.6335551234768,17.9374935762681,YARMOUTH,50.7066653578368,-1.50013614288336,2
Hernosand,62.6335551234768,17.9374935762681,Runcorn,53.3420780000001,-2.72967299999999,2
Hernosand,62.6335551234768,17.9374935762681,SCARBOROUGH,54.283113,-0.399751999999978,2
Darien,31.3713087416854,-81.434368552408,GALWAY,53.269014434,-9.04777257699993,2
Danzig,54.3532540815076,18.6510183386231,TROON,55.5444127055824,-4.67361271972649,2
Danzig,54.3532540815076,18.6510183386231,WEXFORD,52.3386830540001,-6.45647567999993,2
Sarpsborg,59.2831132420476,11.1123932276517,Tilbury Docks,51.454605122463,0.346938878173947,2
Savannah,32.084,-81.1,FLEETWOOD,53.9154477593217,-3.01331410565124,2
Savannah,32.084,-81.1,NEWPORT,51.584151,-2.99766399999993,2
Darien,31.3713087416854,-81.434368552408,SWANSEA,51.62144,-3.94364599999994,2
Savenas,64.6834236020729,21.2166270846558,LONDON,51.5073509000001,-0.127758299999982,2
Stettin,53.4252665374726,14.5555758306886,WEXFORD,52.3386830540001,-6.45647567999993,2
Stettin,53.4252665374726,14.5555758306886,WHITEHAVEN,54.5496990000001,-3.58923300000004,2
Stettin,53.4252665374726,14.5555758306886,WISBECH,52.666317,0.158797000000163,2
Darien,31.3713087416854,-81.434368552408,DOVER,51.1278758,1.31340270000004,2
Hernosand,62.6335551234768,17.9374935762681,CARDIFF,51.4815810000001,-3.17908999999992,2
Hernosand,62.6335551234768,17.9374935762681,Cliffe,51.4619,0.4975,2
Hernosand,62.6335551234768,17.9374935762681,CORK,51.9014959520001,-8.44685895399994,2
Demerara,6.804,-58.155,NEWRY,54.1483756060001,-6.32235385399997,2
Darien,31.3713087416854,-81.434368552408,POOLE,50.7150500000001,-1.98724800000002,2
Hernosand,62.6335551234768,17.9374935762681,EXETER,50.7184120000001,-3.53389899999991,2
Darien,31.3713087416854,-81.434368552408,Tilbury Docks,51.454605122463,0.346938878173947,2
Haparanda,65.8357337904469,24.1367433544922,GOOLE,53.7029410000001,-0.876380999999981,2
Haparanda,65.8357337904469,24.1367433544922,INVERNESS,57.4827277738256,-4.22737025390621,2
Haparanda,65.8357337904469,24.1367433544922,Milford Haven,51.7143060000001,-5.04269709999988,2
Skelleftea,64.7495721160482,20.9557144459604,COLCHESTER,51.895927,0.891874000000087,2
Doboy,31.3984854217237,-81.3275876955812,GOOLE,53.7029410000001,-0.876380999999981,2
Doboy,31.3984854217237,-81.3275876955812,LONDONDERRY,55.0114105220001,-7.30041944099997,2
Doboy,31.3984854217237,-81.3275876955812,MONTROSE,56.7213304436428,-2.46576667724605,2
Hango,59.8233185110408,22.9680912539675,DUNDEE,56.4612028818325,-2.96765932817017,2
Hamburg,53.5381947874472,9.96457836097262,NEWRY,54.1483756060001,-6.32235385399997,2
Hamburg,53.5381947874472,9.96457836097262,WORKINGTON,54.643569,-3.54275200000001,2
Djupvik,63.4335524685563,7.86674510185239,Tyne Ports,55.0179189721861,-1.42556335449211,2
Hamburg,53.5381947874472,9.96457836097262,FOWEY,50.3349900000001,-4.63652499999995,2
Dordrecht,51.8118336977946,4.65612667724616,DUNDEE,56.4612028818325,-2.96765932817017,2
Stettin,53.4252665374726,14.5555758306886,Deptford,51.478,-0.0265,2
Stettin,53.4252665374726,14.5555758306886,EXETER,50.7184120000001,-3.53389899999991,2
Doboy,31.3984854217237,-81.3275876955812,POOLE,50.7150500000001,-1.98724800000002,2
Halmstad,56.6722010493411,12.857328338623,TROON,55.5444127055824,-4.67361271972649,2
Dordrecht,51.8118336977946,4.65612667724616,NEWPORT,51.584151,-2.99766399999993,2
Dordrecht,51.8118336977946,4.65612667724616,POOLE,50.7150500000001,-1.98724800000002,2
Douarnenez,48.0925150567181,-4.33045544950488,LIVERPOOL,53.4083714,-2.99157259999998,2
Domsjo,63.2676717326643,18.6882870846561,Silvertown,51.5,0.03,2
Skelleftea,64.7495721160482,20.9557144459604,RAMSGATE,51.3355450000001,1.41989499999994,2
Doboy,31.3984854217237,-81.3275876955812,Barrow-in-Furness,54.1089670000001,-3.21889399999998,2
